Data from WELLPATH_ORIGINAL_SURVEY_POINTS_1.ASC has been resampled to 0.2m and
linearly interpolated between original survey points. Computed 2008-08-22.

HEADER INFORMATION	
----------------------------------------------------------------	
COMPANY:	BG Group
FIELD:	EXPLORATION - UTM Zone 31
WELL NAME:	15/12-19
WELLBORE NAME:	15/12-19
Drilled From:   Well Ref. Point
KICK OFF DEPTH: N/Am 
SURVEYNAME:     Definitive
SURVEYDATE:     2008-04-21
----------------------------------------------------------------	
CALCULATION METHOD: Minimum Curvature
DATUM NAME:         RKB@42.52
LAT REFERENCE:      Site
----------------------------------------------------------------	
SLOT EW MAP: 436239.01m
SLOT NS MAP: 6429787.29m
SURFACE LATITUDE MAP:   58°00'13.643N
SURFACE LONGITUDE  MAP: 001°55'16.368E
BOTTOM HOLE MD:  3212.00m 
BOTTOM HOLE TVD: 3211.35m 
BOTTOM HOLE EW MAP: 436244.60m
BOTTOM HOLE NS MAP: 6429796.98m
----------------------------------------------------------------	
WATER DEPTH:  85.00m 
KB-MSL:       42.52m 
SYSTEM DATUM: Mean Sea Level
----------------------------------------------------------------	
MAP-ZONE: UTM Zone 31, North 0 to 6E
NORTH REFERENCE: Grid
GEO DATUM: ED50 (International 1924)
VSDIR: 0
----------------------------------------------------------------	
SURVEY TYPE INFORMATION
235.80    - 654.00    15_12-19; 24'' MWD+SAG+SCC : MWD+SAG+SCC
668.60    - 1336.10   15_12-19; 17½" MWD+SAG+SCC : MWD+SAG+SCC
1364.00   - 2888.80   15_12-19; 12¼" MWD+SAG+SCC : MWD+SAG+SCC
2928.10   - 3188.60   15_12-19;  8½" MWD+SAG+SCC : MWD+SAG+SCC
3212.00   - 3212.00   15_12-19; Projection to TD : BLIND

----------------------------------------------------------------	
SURVEY LIST	
MD           Inc          AZI          TVD(RKB)     TVDS         X(m)         y(m)         NS           EW           DLS          Vsec
167.60       0.32         199.71       167.57       125.05       436238.88    6429787.42   0.12         -0.13        0.16         0.12
167.80       0.33         200.71       167.77       125.25       436238.88    6429787.42   0.12         -0.13        0.16         0.12
168.00       0.33         201.72       167.97       125.45       436238.88    6429787.42   0.12         -0.13        0.16         0.12
168.20       0.33         202.73       168.17       125.65       436238.88    6429787.42   0.12         -0.13        0.16         0.12
168.40       0.33         203.74       168.37       125.85       436238.88    6429787.42   0.12         -0.13        0.16         0.12
168.60       0.33         204.75       168.57       126.05       436238.88    6429787.42   0.12         -0.13        0.16         0.12
168.80       0.33         205.76       168.77       126.25       436238.88    6429787.42   0.12         -0.13        0.16         0.12
169.00       0.34         206.77       168.97       126.45       436238.88    6429787.42   0.13         -0.13        0.16         0.13
169.20       0.34         207.78       169.17       126.65       436238.88    6429787.42   0.13         -0.13        0.17         0.13
169.40       0.34         208.78       169.37       126.85       436238.88    6429787.42   0.13         -0.13        0.17         0.13
169.60       0.34         209.79       169.57       127.05       436238.88    6429787.42   0.13         -0.13        0.17         0.13
169.80       0.34         210.80       169.77       127.25       436238.88    6429787.42   0.13         -0.13        0.17         0.13
170.00       0.34         211.81       169.97       127.45       436238.87    6429787.43   0.13         -0.14        0.17         0.13
170.20       0.35         212.82       170.17       127.65       436238.87    6429787.43   0.13         -0.14        0.17         0.13
170.40       0.35         213.83       170.37       127.85       436238.87    6429787.43   0.13         -0.14        0.17         0.13
170.60       0.35         214.84       170.57       128.05       436238.87    6429787.43   0.13         -0.14        0.17         0.13
170.80       0.35         215.84       170.78       128.26       436238.87    6429787.43   0.13         -0.14        0.17         0.13
171.00       0.35         216.85       170.98       128.46       436238.87    6429787.43   0.13         -0.14        0.17         0.13
171.20       0.35         217.86       171.18       128.66       436238.87    6429787.43   0.13         -0.14        0.17         0.13
171.40       0.36         218.87       171.38       128.86       436238.87    6429787.43   0.13         -0.14        0.17         0.13
171.60       0.36         219.88       171.58       129.06       436238.87    6429787.43   0.13         -0.14        0.18         0.13
171.80       0.36         220.89       171.78       129.26       436238.87    6429787.43   0.13         -0.14        0.18         0.13
172.00       0.36         221.90       171.98       129.46       436238.87    6429787.43   0.13         -0.14        0.18         0.13
172.20       0.36         222.90       172.18       129.66       436238.87    6429787.43   0.14         -0.14        0.18         0.14
172.40       0.36         223.91       172.38       129.86       436238.87    6429787.43   0.14         -0.14        0.18         0.14
172.60       0.37         224.92       172.58       130.06       436238.87    6429787.43   0.14         -0.14        0.18         0.14
172.80       0.37         225.93       172.78       130.26       436238.87    6429787.43   0.14         -0.14        0.18         0.14
173.00       0.37         226.94       172.98       130.46       436238.87    6429787.43   0.14         -0.14        0.18         0.14
173.20       0.37         227.95       173.18       130.66       436238.86    6429787.44   0.14         -0.15        0.18         0.14
173.40       0.37         228.96       173.38       130.86       436238.86    6429787.44   0.14         -0.15        0.18         0.14
173.60       0.37         229.96       173.58       131.06       436238.86    6429787.44   0.14         -0.15        0.18         0.14
173.80       0.38         230.97       173.78       131.26       436238.86    6429787.44   0.14         -0.15        0.18         0.14
174.00       0.38         231.98       173.98       131.46       436238.86    6429787.44   0.14         -0.15        0.18         0.14
174.20       0.38         232.99       174.18       131.66       436238.86    6429787.44   0.14         -0.15        0.19         0.14
174.40       0.38         234.00       174.38       131.86       436238.86    6429787.44   0.14         -0.15        0.19         0.14
174.60       0.38         235.01       174.58       132.06       436238.86    6429787.44   0.14         -0.15        0.19         0.14
174.80       0.38         236.02       174.78       132.26       436238.86    6429787.44   0.14         -0.15        0.19         0.14
175.00       0.39         237.03       174.98       132.46       436238.86    6429787.44   0.14         -0.15        0.19         0.14
175.20       0.39         238.03       175.18       132.66       436238.86    6429787.44   0.14         -0.15        0.19         0.14
175.40       0.39         239.04       175.38       132.86       436238.86    6429787.44   0.14         -0.15        0.19         0.14
175.60       0.39         240.05       175.58       133.06       436238.86    6429787.44   0.15         -0.15        0.19         0.15
175.80       0.39         241.06       175.78       133.26       436238.86    6429787.44   0.15         -0.15        0.19         0.15
176.00       0.39         242.07       175.98       133.46       436238.86    6429787.44   0.15         -0.15        0.19         0.15
176.20       0.40         243.08       176.18       133.66       436238.86    6429787.44   0.15         -0.15        0.19         0.15
176.40       0.40         244.09       176.38       133.86       436238.85    6429787.45   0.15         -0.16        0.19         0.15
176.60       0.40         245.09       176.58       134.06       436238.85    6429787.45   0.15         -0.16        0.20         0.15
176.80       0.40         246.10       176.78       134.26       436238.85    6429787.45   0.15         -0.16        0.20         0.15
177.00       0.40         247.11       176.98       134.46       436238.85    6429787.45   0.15         -0.16        0.20         0.15
177.20       0.40         248.12       177.18       134.66       436238.85    6429787.45   0.15         -0.16        0.20         0.15
177.40       0.41         249.13       177.38       134.86       436238.85    6429787.45   0.15         -0.16        0.20         0.15
177.60       0.41         250.14       177.58       135.06       436238.85    6429787.45   0.15         -0.16        0.20         0.15
177.80       0.41         251.15       177.78       135.26       436238.85    6429787.45   0.15         -0.16        0.20         0.15
178.00       0.41         252.15       177.98       135.46       436238.85    6429787.45   0.15         -0.16        0.20         0.15
178.20       0.41         253.16       178.18       135.66       436238.85    6429787.45   0.15         -0.16        0.20         0.15
178.40       0.41         254.17       178.38       135.86       436238.85    6429787.45   0.15         -0.16        0.20         0.15
178.60       0.41         255.18       178.59       136.07       436238.85    6429787.45   0.15         -0.16        0.20         0.15
178.80       0.42         256.19       178.79       136.27       436238.85    6429787.45   0.16         -0.16        0.20         0.16
179.00       0.42         257.20       178.99       136.47       436238.85    6429787.45   0.16         -0.16        0.20         0.16
179.20       0.42         258.21       179.19       136.67       436238.85    6429787.45   0.16         -0.16        0.21         0.16
179.40       0.42         259.21       179.39       136.87       436238.84    6429787.46   0.16         -0.17        0.21         0.16
179.60       0.42         260.22       179.59       137.07       436238.84    6429787.46   0.16         -0.17        0.21         0.16
179.80       0.42         261.23       179.79       137.27       436238.84    6429787.46   0.16         -0.17        0.21         0.16
180.00       0.43         262.24       179.99       137.47       436238.84    6429787.46   0.16         -0.17        0.21         0.16
180.20       0.43         263.25       180.19       137.67       436238.84    6429787.46   0.16         -0.17        0.21         0.16
180.40       0.43         264.26       180.39       137.87       436238.84    6429787.46   0.16         -0.17        0.21         0.16
180.60       0.43         265.27       180.59       138.07       436238.84    6429787.46   0.16         -0.17        0.21         0.16
180.80       0.43         266.28       180.79       138.27       436238.84    6429787.46   0.16         -0.17        0.21         0.16
181.00       0.43         267.28       180.99       138.47       436238.84    6429787.46   0.16         -0.17        0.21         0.16
181.20       0.44         268.29       181.19       138.67       436238.84    6429787.46   0.16         -0.17        0.21         0.16
181.40       0.44         269.30       181.39       138.87       436238.84    6429787.46   0.16         -0.17        0.21         0.16
181.60       0.44         270.31       181.59       139.07       436238.84    6429787.46   0.16         -0.17        0.22         0.16
181.80       0.44         271.32       181.79       139.27       436238.84    6429787.46   0.16         -0.17        0.22         0.16
182.00       0.44         272.33       181.99       139.47       436238.84    6429787.46   0.16         -0.17        0.22         0.16
182.20       0.44         273.34       182.19       139.67       436238.84    6429787.46   0.17         -0.17        0.22         0.17
182.40       0.45         274.34       182.39       139.87       436238.84    6429787.46   0.17         -0.17        0.22         0.17
182.60       0.45         275.35       182.59       140.07       436238.83    6429787.47   0.17         -0.18        0.22         0.17
182.80       0.45         276.36       182.79       140.27       436238.83    6429787.47   0.17         -0.18        0.22         0.17
183.00       0.45         277.37       182.99       140.47       436238.83    6429787.47   0.17         -0.18        0.22         0.17
183.20       0.45         278.38       183.19       140.67       436238.83    6429787.47   0.17         -0.18        0.22         0.17
183.40       0.45         279.39       183.39       140.87       436238.83    6429787.47   0.17         -0.18        0.22         0.17
183.60       0.46         280.40       183.59       141.07       436238.83    6429787.47   0.17         -0.18        0.22         0.17
183.80       0.46         281.40       183.79       141.27       436238.83    6429787.47   0.17         -0.18        0.22         0.17
184.00       0.46         282.41       183.99       141.47       436238.83    6429787.47   0.17         -0.18        0.23         0.17
184.20       0.46         283.42       184.19       141.67       436238.83    6429787.47   0.17         -0.18        0.23         0.17
184.40       0.46         284.43       184.39       141.87       436238.83    6429787.47   0.17         -0.18        0.23         0.17
184.60       0.46         285.44       184.59       142.07       436238.83    6429787.47   0.17         -0.18        0.23         0.17
184.80       0.47         286.45       184.79       142.27       436238.83    6429787.47   0.17         -0.18        0.23         0.17
185.00       0.47         287.46       184.99       142.47       436238.83    6429787.47   0.17         -0.18        0.23         0.17
185.20       0.47         288.46       185.19       142.67       436238.83    6429787.47   0.17         -0.18        0.23         0.17
185.40       0.47         289.47       185.39       142.87       436238.83    6429787.47   0.18         -0.18        0.23         0.18
185.60       0.47         290.48       185.59       143.07       436238.82    6429787.48   0.18         -0.19        0.23         0.18
185.80       0.47         291.49       185.79       143.27       436238.82    6429787.48   0.18         -0.19        0.23         0.18
186.00       0.48         292.50       185.99       143.47       436238.82    6429787.48   0.18         -0.19        0.23         0.18
186.20       0.48         293.51       186.19       143.67       436238.82    6429787.48   0.18         -0.19        0.23         0.18
186.40       0.48         294.52       186.40       143.88       436238.82    6429787.48   0.18         -0.19        0.23         0.18
186.60       0.48         295.52       186.60       144.08       436238.82    6429787.48   0.18         -0.19        0.24         0.18
186.80       0.48         296.53       186.80       144.28       436238.82    6429787.48   0.18         -0.19        0.24         0.18
187.00       0.48         297.54       187.00       144.48       436238.82    6429787.48   0.18         -0.19        0.24         0.18
187.20       0.49         298.55       187.20       144.68       436238.82    6429787.48   0.18         -0.19        0.24         0.18
187.40       0.49         299.56       187.40       144.88       436238.82    6429787.48   0.18         -0.19        0.24         0.18
187.60       0.49         300.57       187.60       145.08       436238.82    6429787.48   0.18         -0.19        0.24         0.18
187.80       0.49         301.58       187.80       145.28       436238.82    6429787.48   0.18         -0.19        0.24         0.18
188.00       0.49         302.59       188.00       145.48       436238.82    6429787.48   0.18         -0.19        0.24         0.18
188.20       0.49         303.59       188.20       145.68       436238.82    6429787.48   0.18         -0.19        0.24         0.18
188.40       0.50         304.60       188.40       145.88       436238.82    6429787.48   0.18         -0.19        0.24         0.18
188.60       0.50         305.61       188.60       146.08       436238.82    6429787.48   0.19         -0.19        0.24         0.19
188.80       0.50         306.62       188.80       146.28       436238.81    6429787.49   0.19         -0.20        0.24         0.19
189.00       0.50         307.63       189.00       146.48       436238.81    6429787.49   0.19         -0.20        0.25         0.19
189.20       0.50         308.64       189.20       146.68       436238.81    6429787.49   0.19         -0.20        0.25         0.19
189.40       0.50         309.65       189.40       146.88       436238.81    6429787.49   0.19         -0.20        0.25         0.19
189.60       0.51         310.65       189.60       147.08       436238.81    6429787.49   0.19         -0.20        0.25         0.19
189.80       0.51         311.66       189.80       147.28       436238.81    6429787.49   0.19         -0.20        0.25         0.19
190.00       0.51         312.67       190.00       147.48       436238.81    6429787.49   0.19         -0.20        0.25         0.19
190.20       0.51         313.68       190.20       147.68       436238.81    6429787.49   0.19         -0.20        0.25         0.19
190.40       0.51         312.33       190.40       147.88       436238.81    6429787.49   0.19         -0.20        0.25         0.19
190.60       0.51         310.97       190.60       148.08       436238.81    6429787.49   0.19         -0.20        0.25         0.19
190.80       0.50         309.62       190.80       148.28       436238.81    6429787.49   0.19         -0.20        0.25         0.19
191.00       0.50         308.26       191.00       148.48       436238.81    6429787.49   0.19         -0.20        0.25         0.19
191.20       0.50         306.91       191.20       148.68       436238.81    6429787.49   0.19         -0.20        0.25         0.19
191.40       0.50         305.55       191.40       148.88       436238.81    6429787.49   0.19         -0.20        0.25         0.19
191.60       0.50         304.20       191.60       149.08       436238.81    6429787.50   0.20         -0.20        0.25         0.20
191.80       0.50         302.84       191.80       149.28       436238.80    6429787.50   0.20         -0.20        0.25         0.20
192.00       0.49         301.49       192.00       149.48       436238.80    6429787.50   0.20         -0.21        0.25         0.20
192.20       0.49         300.14       192.20       149.68       436238.80    6429787.50   0.20         -0.21        0.25         0.20
192.40       0.49         298.78       192.40       149.88       436238.80    6429787.50   0.20         -0.21        0.25         0.20
192.60       0.49         297.43       192.60       150.08       436238.80    6429787.50   0.20         -0.21        0.25         0.20
192.80       0.49         296.07       192.80       150.28       436238.80    6429787.50   0.20         -0.21        0.25         0.20
193.00       0.48         294.72       193.00       150.48       436238.80    6429787.50   0.20         -0.21        0.25         0.20
193.20       0.48         293.36       193.20       150.68       436238.80    6429787.50   0.20         -0.21        0.25         0.20
193.40       0.48         292.01       193.40       150.88       436238.80    6429787.50   0.20         -0.21        0.25         0.20
193.60       0.48         290.65       193.60       151.08       436238.80    6429787.50   0.20         -0.21        0.25         0.20
193.80       0.48         289.30       193.80       151.28       436238.80    6429787.50   0.20         -0.21        0.25         0.20
194.00       0.48         287.95       194.00       151.48       436238.80    6429787.51   0.21         -0.21        0.25         0.21
194.20       0.47         286.59       194.20       151.68       436238.80    6429787.51   0.21         -0.21        0.25         0.21
194.40       0.47         285.24       194.40       151.88       436238.80    6429787.51   0.21         -0.21        0.25         0.21
